,LNCAP_Hypoxia_S1,LNCAP_Hypoxia_S2,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,PC3_Hypoxia_S1,PC3_Hypoxia_S2,PC3_Normoxia_S1,PC3_Normoxia_S2
ENSG00000213977,4.391846756,3.349295122,2.744065163,0.876684228,7.566845762,0,2.985002781,1.120048797
ENSG00000213983,1072.70857,957.8984049,717.8474466,777.6189103,552.3797406,574.5843211,501.4804671,435.6989821
ENSG00000213988,2.195923378,1.435412195,0.548813033,0.438342114,1.26114096,0,0,0
ENSG00000213995,647.2484156,611.0071244,532.8974546,622.8841441,187.9100031,135.6161752,194.0251807,155.6867828
ENSG00000213999,2.744904222,0.956941463,0.548813033,3.506736912,6.305704801,0,8.955008342,12.32053677
ENSG00000214013,258.5699777,277.0345537,216.7811479,206.4591357,382.125711,342.6092846,391.0353643,405.4576646
ENSG00000214021,1316.456065,1177.994941,751.3250416,716.2510144,79.4518805,85.65232115,95.52008898,115.3650261
ENSG00000214022,2673.536712,2553.119824,2528.381641,2763.308687,1307.803176,1381.143679,1874.581746,1831.279783
ENSG00000214026,13.17554027,9.090943902,16.46439098,24.10881627,10.08912768,3.568846715,5.970005561,15.68068316
ENSG00000214029,548.9808444,595.2175902,533.9950807,481.2996412,229.5276548,178.4423357,223.8752085,257.6112233
ENSG00000214046,681.285228,680.8638512,702.4806817,768.4137259,655.7932993,574.5843211,695.5056479,686.5899126
ENSG00000214050,159.2044449,178.9480537,285.3827769,244.1565575,109.7192635,124.909635,176.1151641,155.6867828
ENSG00000214063,113.090054,100.0003829,103.1768501,136.3243975,432.5713494,571.0154744,698.4906507,566.7446914
ENSG00000214078,835.5488453,774.1656439,714.5545684,888.0811231,4735.584306,4553.848408,3981.993709,3850.727765
ENSG00000214087,310.723158,314.3552707,257.9421253,280.1006109,291.3235618,278.3700438,304.4702836,259.8513209
ENSG00000214097,1.097961689,0,0.548813033,0.438342114,0,0,0,0
ENSG00000214102,3.293885067,3.349295122,3.841691228,0.438342114,0,0,0,0
ENSG00000214113,266.8046904,278.9484366,370.448797,380.480955,881.5375312,885.0739853,829.830773,853.4771834
ENSG00000214114,439.1846756,452.6333122,576.2536842,460.2592198,652.0098765,538.8958539,495.5104616,538.7434714
ENSG00000214128,0,0.478470732,0,0,0,0,0,1.120048797
ENSG00000214140,7.136750978,4.306236585,6.036943358,8.328500167,243.4002053,253.3881167,220.8902058,245.2906866
ENSG00000214160,1130.90054,1044.980078,1347.335995,1596.880321,2421.390644,2715.89235,2704.412519,3102.535168
ENSG00000214193,495.1807217,464.1166098,189.8893093,216.5410043,337.9857774,474.6566131,152.2351418,117.6051237
ENSG00000214194,710.3812127,659.3326683,949.4465463,833.7267009,760.467999,781.5774305,829.830773,894.9189889
ENSG00000214212,4.391846756,6.220119512,7.134569423,9.205184395,3.783422881,3.568846715,14.9250139,10.08043917
ENSG00000214216,0,0,0,0,558.6854454,503.2073868,173.1301613,148.96649
ENSG00000214226,74.66139485,69.3782561,91.65177644,87.2300807,105.9358407,71.3769343,101.4900945,88.48385497
ENSG00000214253,1334.572433,1359.335349,1397.277981,1785.367431,855.0535711,831.5412845,1050.720979,964.3620143
ENSG00000214274,74.66139485,58.37342927,60.91824661,81.0932911,80.71302146,99.92770801,44.77504171,58.24253745
ENSG00000214279,64.2307588,33.01448049,24.69658646,18.41036879,13.87255056,10.70654014,8.955008342,16.80073196
ENSG00000214290,4.9408276,4.306236585,24.14777343,10.95855285,10.08912768,14.27538686,23.88002224,20.16087835
ENSG00000214300,3.293885067,1.913882927,11.52507368,7.451815939,1.26114096,0,0,2.240097594
ENSG00000214309,53.25114191,37.32071707,39.51453834,48.21763255,21.43939632,24.981927,23.88002224,13.44058557
ENSG00000214338,0,0,0,0,8.827986722,3.568846715,14.9250139,6.720292783
ENSG00000214357,237.7087056,205.2639439,224.4645303,215.225978,97.10785394,132.0473284,137.3101279,110.8848309
ENSG00000214360,0,0.478470732,0.548813033,0,5.044563841,0,0,1.120048797
ENSG00000214367,128.4615176,131.5794512,124.5805584,127.9958973,109.7192635,124.909635,128.3551196,133.2858069
ENSG00000214376,1.646942533,0,1.097626065,2.19171057,27.74510113,39.25731386,50.74504727,31.36136632
ENSG00000214402,0,0.478470732,0,0.438342114,0,0,2.985002781,0
ENSG00000214413,586.8605227,596.1745317,564.1797975,462.4509303,436.3547723,428.2616058,397.0053698,361.7757615
ENSG00000214435,0,0.478470732,0,0.876684228,0,0,0,0
ENSG00000214456,2.195923378,0,1.646439098,1.753368456,2.522281921,10.70654014,5.970005561,12.32053677
ENSG00000214510,0,0,0,0,2.522281921,10.70654014,0,3.360146391
ENSG00000214513,1.097961689,0.478470732,0,0,0,3.568846715,2.985002781,2.240097594
ENSG00000214517,2481.393417,2660.775739,1642.597406,1688.932165,4203.382821,4125.586802,2411.882247,2258.018375
ENSG00000214530,645.6014731,694.7395024,453.8683779,658.3898553,804.6079327,785.1462772,928.3358648,911.7197209
ENSG00000214562,5.489808444,11.00482683,8.781008521,14.46528976,12.6114096,3.568846715,2.985002781,22.40097594
ENSG00000214575,2.195923378,5.741648781,6.585756391,9.643526509,150.0757743,164.1669489,128.3551196,103.0444893
ENSG00000214595,198.7310657,209.5701805,64.21112481,57.42281694,175.2985935,171.3046423,176.1151641,165.767222
ENSG00000214652,58.74095036,72.72755122,75.73619849,65.31297499,0,0,0,0
ENSG00000214654,284.9210583,291.3886756,429.7206045,387.4944288,126.114096,214.1308029,173.1301613,141.1261484
ENSG00000214655,1874.220603,1758.379939,935.1774075,956.0241507,3601.818583,3725.87597,3113.3579,3306.384049
ENSG00000214686,6.038789289,6.220119512,4.39050426,1.315026342,0,0,0,0
ENSG00000214694,4.9408276,3.349295122,2.19525213,0.438342114,15.13369152,21.41308029,2.985002781,8.960390377
ENSG00000214700,1.097961689,0,0,0,1.26114096,0,2.985002781,1.120048797
ENSG00000214706,749.3588527,827.7543659,643.2088742,778.9339367,460.3164505,449.6746861,740.2806896,629.467424
ENSG00000214711,21.41025293,14.35412195,11.52507368,7.451815939,8.827986722,17.84423357,20.89501946,11.20048797
ENSG00000214717,596.7421779,633.0167781,760.6548631,828.0282534,133.6809418,121.3407883,179.1001668,179.2078075
ENSG00000214753,709.283251,705.7443293,779.8633193,778.0572524,279.9732932,281.9388905,262.6802447,244.1706378
ENSG00000214756,108.1492264,109.0913268,133.9103799,145.0912398,52.96792033,67.80808758,89.55008342,80.64351339
ENSG00000214782,2.744904222,3.827765854,5.488130326,7.013473825,0,0,0,0
ENSG00000214787,0.548980844,1.913882927,1.097626065,0.438342114,5.044563841,7.13769343,0,0
ENSG00000214814,10.97961689,10.04788537,21.40370827,16.21865822,6.305704801,7.13769343,8.955008342,2.240097594
ENSG00000214827,25.25311884,23.92353659,27.44065163,24.54715839,13.87255056,10.70654014,8.955008342,11.20048797
ENSG00000214866,0.548980844,2.87082439,0.548813033,1.315026342,6.305704801,21.41308029,0,0
ENSG00000214872,0,1.435412195,0,1.315026342,2.522281921,0,8.955008342,5.600243986
ENSG00000214941,570.9400782,544.4996927,578.4489363,576.41988,98.3689949,128.4784817,152.2351418,156.8068316
ENSG00000214944,19.21432956,23.44506585,31.83115589,44.71089563,1198.083912,1006.414774,1134.301057,1313.817239
ENSG00000214946,0.548980844,0,0,0.876684228,0,0,0,0
ENSG00000214954,11.52859773,16.74647561,11.52507368,8.766842281,44.13993361,46.39500729,50.74504727,56.00243986
ENSG00000214960,0,0.956941463,0.548813033,0.876684228,22.70053728,35.68846715,35.82003337,32.48141512
ENSG00000214967,23.05719547,20.09577073,21.40370827,19.72539513,7.566845762,0,0,1.120048797
ENSG00000215009,14.8224828,16.26800488,6.585756391,3.506736912,0,0,0,0
ENSG00000215012,1133.096463,1147.372815,1118.48096,938.9288083,349.336046,389.0042919,531.3304949,507.3821051
ENSG00000215018,22.50821462,23.44506585,17.56201704,19.72539513,1.26114096,3.568846715,0,0
ENSG00000215021,4351.222173,4231.595151,4456.361824,4738.916595,3137.718709,3265.494744,4656.604338,4162.10133
ENSG00000215041,1031.535007,1141.152695,813.8897273,789.4541474,81.97416242,74.94578101,137.3101279,127.6855629
ENSG00000215045,26.90006138,25.35894878,27.44065163,19.72539513,0,0,0,0
ENSG00000215114,1595.338334,1554.072937,1591.557794,1299.246026,1315.370022,1284.784817,1158.181079,1154.77031
ENSG00000215126,72.46547147,64.11507805,73.54094636,70.13473825,26.48396017,24.981927,20.89501946,28.00121993
ENSG00000215182,12.62655942,9.569414634,6.036943358,7.451815939,20.17825536,14.27538686,38.80503615,23.52102474
ENSG00000215186,3.842865911,2.87082439,3.292878195,1.315026342,0,0,0,1.120048797
ENSG00000215187,33.48783151,25.35894878,37.31928621,37.69742181,5.044563841,10.70654014,14.9250139,8.960390377
ENSG00000215193,1081.492264,1107.659744,1052.623396,1088.403469,1059.358407,1042.103241,1155.196076,1103.248065
ENSG00000215217,0,0,0,0.438342114,1.26114096,0,2.985002781,0
ENSG00000215218,12.62655942,9.569414634,0.548813033,1.315026342,475.450142,467.5189196,432.8254032,434.5789333
ENSG00000215251,830.6080177,950.2428732,884.1377954,726.332883,696.1498101,563.8777809,597.0005561,733.6319621
ENSG00000215252,718.6159254,661.2465512,534.5438937,450.1773511,262.3173197,178.4423357,205.9651919,174.7276124
ENSG00000215262,4.9408276,2.392353659,39.51453834,47.34094832,1.26114096,7.13769343,8.955008342,16.80073196
ENSG00000215269,1.646942533,0.956941463,2.744065163,2.19171057,0,0,0,0
ENSG00000215274,2.195923378,5.263178049,1.646439098,4.821763255,0,0,0,0
ENSG00000215277,1.097961689,0,1.097626065,0.876684228,1.26114096,0,0,1.120048797
ENSG00000215301,11436.36895,11883.29909,9255.182981,7512.307151,6087.527415,4204.10143,3561.108317,3730.882543
ENSG00000215305,552.2747295,577.9926439,536.1903328,637.7877759,348.074905,342.6092846,510.4354755,487.2212268
ENSG00000215375,238.8066673,236.8430122,191.5357484,231.4446362,17.65597344,21.41308029,20.89501946,25.76112233
ENSG00000215421,321.7027748,353.1114,400.6335138,311.6612431,181.6042983,164.1669489,143.2801335,206.0889787
ENSG00000215440,167.9881384,157.8953415,143.7890145,140.7078186,78.19073954,82.08347444,110.4451029,96.32419655
ENSG00000215529,0.548980844,2.87082439,1.646439098,3.068394798,20.17825536,14.27538686,8.955008342,10.08043917
ENSG00000215595,0.548980844,0,1.646439098,0,5.044563841,3.568846715,0,2.240097594
ENSG00000215612,2.195923378,0.956941463,0,1.315026342,128.6363779,103.4965547,179.1001668,159.0469292
ENSG00000215644,1.097961689,0.478470732,0.548813033,0,0,0,0,0
ENSG00000215695,0.548980844,0.956941463,0,0.438342114,1.26114096,0,0,1.120048797
ENSG00000215704,1.097961689,0.478470732,1.097626065,0.876684228,0,0,0,1.120048797
ENSG00000215712,254.7271118,259.3311366,385.2667489,348.9203228,316.546381,274.801197,295.5152753,267.6916625
ENSG00000215717,1042.514624,923.9269829,1154.153807,1116.457364,1198.083912,1131.324409,1026.840957,1088.687431
ENSG00000215784,34.5857932,31.10059756,45.00266867,42.95752718,124.8529551,114.2030949,131.3401223,116.4850749
ENSG00000215788,64.2307588,39.2346,45.00266867,43.83421141,285.017857,367.5912116,167.1601557,182.5679539
ENSG00000215817,12.07757858,14.83259268,13.17151278,10.52021074,18.9171144,14.27538686,17.91001668,8.960390377
ENSG00000215845,591.2523695,573.2079366,690.406795,859.1505435,11.35026864,3.568846715,8.955008342,11.20048797
ENSG00000215883,345.857932,344.0204561,530.1533894,562.8312744,121.0695322,139.1850219,277.6052586,265.4515649
ENSG00000215910,4.9408276,2.392353659,0,0.876684228,0,0,0,0
ENSG00000215912,67.52464387,63.15813659,34.02640802,32.87565855,55.49020225,64.23924087,86.56508064,108.6447333
ENSG00000215915,104.3063604,116.2683878,64.75993784,49.971001,6.305704801,14.27538686,11.94001112,21.28092715
ENSG00000216490,1.097961689,0.956941463,1.097626065,3.068394798,5.044563841,0,5.970005561,8.960390377
ENSG00000216588,0,1.435412195,1.646439098,0.438342114,7.566845762,3.568846715,11.94001112,5.600243986
ENSG00000216921,0,1.913882927,1.646439098,0.876684228,0,0,0,1.120048797
ENSG00000216937,121.8737475,124.880861,92.20058947,73.20313305,1102.237199,1042.103241,755.2057035,753.7928405
ENSG00000217128,855.3121557,866.5104951,878.1008521,662.7732764,2761.898703,2491.055007,2080.546938,1951.125005
ENSG00000217236,53.80012276,64.11507805,57.07655539,48.21763255,0,0,0,0
ENSG00000217442,171.2820235,173.6848756,246.4170516,303.3327429,0,0,0,0
ENSG00000217555,4.9408276,3.827765854,9.329821553,10.95855285,0,0,0,1.120048797
ENSG00000217930,29.6449656,27.27283171,49.94198596,52.60105369,12.6114096,7.13769343,8.955008342,16.80073196
ENSG00000218336,3.842865911,5.263178049,0,3.506736912,1296.452907,1120.617868,1176.091096,1130.129236
ENSG00000218739,2349.638014,2156.467588,2395.568887,2229.846334,2922.063605,3172.704729,2131.291985,2405.864816
ENSG00000218823,0,0.956941463,0,0,0,0,0,1.120048797
ENSG00000218891,154.2636173,123.4454488,83.96839398,120.5440814,113.5026864,128.4784817,155.2201446,118.7251725
ENSG00000219073,0,0,0,0,2.522281921,3.568846715,0,0
ENSG00000219200,41.72254418,45.93319024,36.22166015,28.93057953,44.13993361,46.39500729,41.79003893,70.56307422
ENSG00000219435,2.195923378,2.392353659,3.292878195,2.630052684,1.26114096,0,5.970005561,2.240097594
ENSG00000219438,2.744904222,1.435412195,1.097626065,2.19171057,0,0,0,0
ENSG00000219481,754.2996803,694.7395024,479.1137774,562.3929323,373.2977242,574.5843211,352.2303281,588.0256185
ENSG00000219545,297.5476177,304.3073854,469.2351428,413.3566135,327.8966497,403.2796788,370.1403448,384.1767374
ENSG00000219607,1.097961689,0,1.646439098,2.19171057,184.1265802,203.4242627,65.67006117,53.76234226
ENSG00000219626,113.090054,119.6176829,249.1611168,194.6238986,81.97416242,92.79001458,113.4301057,118.7251725
ENSG00000220008,63.68177796,58.37342927,19.75726917,23.23213204,34.05080593,35.68846715,5.970005561,6.720292783
ENSG00000220201,35.68375489,41.14848293,68.05281604,58.29950117,23.96167825,17.84423357,53.73005005,64.96283023
ENSG00000220205,721.9098105,688.5193829,651.4410696,922.271808,210.6105404,203.4242627,259.6952419,302.4131752
ENSG00000221818,208.06374,174.6418171,39.51453834,38.13576392,13.87255056,0,2.985002781,3.360146391
ENSG00000221821,51.05521853,66.02896098,57.07655539,84.60002801,39.09536977,46.39500729,80.59507508,56.00243986
ENSG00000221823,379.3457635,383.2550561,355.6308451,354.6187703,489.3226926,396.1419853,501.4804671,459.2200068
ENSG00000221829,405.1478632,411.0063585,474.7232732,482.1763255,399.7816844,496.0696934,513.4204783,520.8226907
ENSG00000221838,77.40629907,79.9046122,67.504003,89.86013338,69.36275281,74.94578101,68.65506395,77.283367
ENSG00000221843,80.70018413,73.20602195,60.91824661,49.53265889,7.566845762,10.70654014,8.955008342,2.240097594
ENSG00000221858,0,0,0,0.438342114,0,0,0,1.120048797
ENSG00000221866,3.842865911,2.87082439,7.683382456,5.260105369,281.2344341,217.6996496,167.1601557,230.7300522
ENSG00000221867,1108.392325,1151.679051,1338.006173,1316.779711,0,0,0,0
ENSG00000221869,210.8086443,226.3166561,177.8154225,220.9244255,30.26738305,46.39500729,77.6100723,42.56185429
ENSG00000221886,166.3411959,171.292522,256.8444992,213.4726095,385.9091338,431.8304525,292.5302725,266.5716137
ENSG00000221887,6.038789289,4.784707317,3.841691228,3.506736912,35.31194689,57.10154744,35.82003337,44.80195189
ENSG00000221890,505.6113577,493.3033244,364.9606666,608.8571964,431.3102084,335.4715912,334.3203114,376.3363958
ENSG00000221909,322.8007365,315.7906829,365.5094797,302.8944008,302.6738305,296.2142773,211.9351974,253.1310282
ENSG00000221914,7174.630656,6758.877556,4390.50426,3551.447808,2503.364806,2166.289956,982.0659148,992.3632343
ENSG00000221916,37.33069742,24.88047805,29.08709073,24.9855005,7.566845762,3.568846715,17.91001668,15.68068316
ENSG00000221923,242.1005524,266.5081976,380.3274316,354.1804282,37.83422881,53.53270072,74.62506952,30.24131752
ENSG00000221926,211.3576251,216.2687707,274.9553293,277.4705582,209.3493994,167.7357956,307.4552864,263.2114673
ENSG00000221944,429.8520012,388.9967049,672.2959649,616.7473545,201.7825536,264.0946569,334.3203114,353.9354199
ENSG00000221946,0,0,1.097626065,0,2.522281921,7.13769343,2.985002781,2.240097594
ENSG00000221947,109.7961689,109.0913268,114.7019238,103.887081,21.43939632,21.41308029,11.94001112,13.44058557
ENSG00000221955,236.0617631,265.5512561,457.7100691,479.5462728,18.9171144,21.41308029,50.74504727,53.76234226
ENSG00000221963,64.2307588,79.9046122,203.6096351,184.1036879,891.6266589,892.2116787,1474.591374,1590.469292
ENSG00000221968,339.2701619,322.0108024,261.7838165,336.2084015,706.2389377,767.3020437,710.4306618,744.8324501
ENSG00000221970,0.548980844,0.478470732,1.097626065,0.876684228,0,0,0,1.120048797
ENSG00000221978,4229.897406,3786.617371,2751.199732,2672.571869,3307.972739,3019.244321,2710.382525,2545.870916
ENSG00000221983,3693.543121,3721.066881,4609.48066,5947.864146,3697.665296,3857.923299,3949.158679,3702.881323
ENSG00000221986,0.548980844,0.956941463,0,0.438342114,0,0,0,0
ENSG00000221988,73.56343316,59.33037073,35.67284712,60.05286962,530.9403443,513.9139269,474.6154421,540.983569
ENSG00000221994,0,0,0,0,78.19073954,74.94578101,98.50509176,81.76356219
ENSG00000222009,27.44904222,22.96659512,34.02640802,40.32747449,6.305704801,3.568846715,17.91001668,6.720292783
ENSG00000222011,306.3313112,311.0059756,357.2772842,314.7296379,127.375237,124.909635,191.040178,169.1273684
ENSG00000222014,108.1492264,108.6128561,314.4698677,254.6767683,12.6114096,14.27538686,2.985002781,8.960390377
ENSG00000222028,0,0,0,0.438342114,6.305704801,7.13769343,0,1.120048797
ENSG00000222036,0,0,1.646439098,0.876684228,0,0,0,0
ENSG00000222038,20.31229124,20.09577073,28.53827769,17.97202668,1.26114096,0,0,2.240097594
ENSG00000222046,7.136750978,7.177060976,9.329821553,5.698447483,13.87255056,14.27538686,20.89501946,26.88117113
ENSG00000223417,53.80012276,119.1392122,2.744065163,0.876684228,0,0,0,0
ENSG00000223443,2.195923378,0.956941463,2.19525213,0.438342114,0,0,0,0
ENSG00000223496,511.650147,547.8489878,708.517625,778.4955946,500.6729612,474.6566131,611.92557,610.4265944
ENSG00000223501,1057.886087,1018.664188,1024.633932,1030.103968,368.2531604,353.3158248,408.9453809,398.7373718
ENSG00000223547,103.2083988,136.8426293,243.6729865,234.9513731,102.1524178,107.0654014,170.1451585,144.4862948
ENSG00000223572,152.0676939,164.115461,187.1452441,266.0736632,17.65597344,7.13769343,41.79003893,29.12126873
ENSG00000223573,2.744904222,5.263178049,5.488130326,2.630052684,64.31818897,82.08347444,47.76004449,44.80195189
ENSG00000223638,0,0,0,2.19171057,20.17825536,21.41308029,32.83503059,17.92078075
ENSG00000223802,178.9677553,190.4313512,90.00533734,139.3927923,36.57308785,42.82616058,8.955008342,14.56063436
ENSG00000223865,4.391846756,3.827765854,2.744065163,7.013473825,8.827986722,0,5.970005561,5.600243986
ENSG00000224051,612.1136416,668.4236122,526.3116982,557.132827,285.017857,292.6454306,382.0803559,347.2151271
ENSG00000224109,4.391846756,4.306236585,2.19525213,1.315026342,26.48396017,14.27538686,47.76004449,36.96161031
ENSG00000224383,2.195923378,2.392353659,4.39050426,4.383421141,5.044563841,3.568846715,11.94001112,12.32053677
ENSG00000224389,2.195923378,3.827765854,1.646439098,2.19171057,0,0,0,0
ENSG00000224420,2.195923378,0.478470732,4.39050426,1.753368456,1.26114096,0,2.985002781,3.360146391
ENSG00000224470,1038.122777,1005.267007,903.3462516,785.9474105,799.5633688,631.6858685,656.7006117,689.950059
ENSG00000224531,616.5054883,655.5049024,461.5517604,453.684088,681.0161185,656.6677955,522.3754866,496.1816171
ENSG00000224578,99.36553285,83.73237805,81.77314185,105.6404495,155.1203381,164.1669489,62.68505839,50.40219587
ENSG00000224650,1.097961689,6.220119512,0.548813033,0,3.783422881,3.568846715,0,0
ENSG00000224659,0.548980844,0,1.097626065,2.630052684,0,0,0,0
ENSG00000224712,21.41025293,0.956941463,1.097626065,10.08186862,1.26114096,0,0,0
ENSG00000224877,608.2707757,595.696061,1057.013901,1148.017997,300.1515485,328.3338978,450.7354199,421.1383477
ENSG00000224940,7.685731822,2.87082439,3.292878195,10.95855285,10.08912768,10.70654014,17.91001668,20.16087835
ENSG00000224960,0,1.435412195,1.646439098,0,0,0,0,0
ENSG00000224982,0,0,0,0,0,3.568846715,2.985002781,0
ENSG00000225190,261.8638628,285.1685561,194.8286266,251.6083735,585.1694056,638.8235619,573.1205339,577.9451793
ENSG00000225526,51.60419938,31.10059756,61.46705965,62.68292231,25.22281921,21.41308029,41.79003893,30.24131752
ENSG00000225528,11.52859773,11.00482683,12.07388672,6.575131711,1.26114096,7.13769343,0,1.120048797
ENSG00000225556,12.62655942,13.87565122,11.52507368,14.02694765,6.305704801,7.13769343,8.955008342,8.960390377
ENSG00000225614,2.744904222,1.913882927,0,0,1619.304993,1431.107533,1238.776154,1133.489383
ENSG00000225663,95.52266693,92.82332195,111.4090456,238.8964522,235.8333596,381.8665985,599.9855589,441.2992261
ENSG00000225697,787.2385309,723.9262171,492.2852902,550.9960374,1365.81566,1559.586014,862.6658036,796.3546948
ENSG00000225805,0,0.478470732,0.548813033,0.438342114,5.044563841,0,0,1.120048797
ENSG00000225828,171.2820235,172.2494634,146.5330797,183.2270037,29.00624209,35.68846715,38.80503615,44.80195189
ENSG00000225830,978.8328457,1092.827151,1165.678881,999.42002,1444.0064,1224.114423,1283.551196,1317.177385
ENSG00000225899,0.548980844,0.478470732,0,0,0,0,0,0
ENSG00000225921,1059.53303,1055.027963,1325.383474,1273.383841,451.4884638,410.4173722,510.4354755,546.583813
ENSG00000225950,8.783693511,5.263178049,3.841691228,3.068394798,7.566845762,3.568846715,11.94001112,4.480195189
ENSG00000225968,22.50821462,18.66035854,31.28234286,29.36892164,13.87255056,0,29.85002781,47.04204948
ENSG00000225973,37.33069742,44.97624878,59.82062055,48.65597466,63.05704801,64.23924087,47.76004449,62.72273264
ENSG00000226124,92.22878187,87.5601439,161.8998446,164.8166349,20.17825536,17.84423357,44.77504171,35.84156151
ENSG00000226174,26.90006138,24.40200732,18.11083007,24.54715839,5.044563841,0,5.970005561,6.720292783
ENSG00000226288,0.548980844,0.478470732,2.19525213,1.315026342,1.26114096,0,2.985002781,3.360146391
ENSG00000226321,7.136750978,5.741648781,2.19525213,3.506736912,0,0,0,0
ENSG00000226430,0.548980844,0,1.097626065,0.438342114,0,0,0,0
ENSG00000226479,966.2062862,1022.491954,965.3621243,998.5433358,557.4243044,606.7039415,468.6454366,346.0950783
ENSG00000226650,38.42865911,25.35894878,50.49079899,23.67047416,25.22281921,53.53270072,20.89501946,19.04082955
ENSG00000226690,1.646942533,2.87082439,1.097626065,0.438342114,10.08912768,17.84423357,20.89501946,7.84034158
ENSG00000226742,937.6592823,928.7116902,744.7392852,715.8126722,303.9349714,271.2323503,274.6202558,296.8129312
ENSG00000226761,0,0,0.548813033,0,10.08912768,7.13769343,0,5.600243986
ENSG00000226763,73.01445231,82.77543659,81.77314185,64.87463288,20.17825536,10.70654014,17.91001668,21.28092715
ENSG00000226784,1.646942533,0,1.097626065,0,1.26114096,0,0,0
ENSG00000226792,0,0.478470732,2.744065163,0.438342114,1.26114096,0,0,0
ENSG00000226887,261.8638628,297.6087951,406.6704571,280.1006109,271.1453065,228.4061897,501.4804671,453.6197628
ENSG00000226979,2.744904222,10.04788537,2.744065163,10.52021074,6.305704801,7.13769343,0,4.480195189
ENSG00000227051,652.7382241,632.0598366,228.3062215,236.7047416,228.2665138,224.837343,185.0701724,178.0877587
ENSG00000227057,486.3970282,599.5238268,614.1217834,721.5111197,754.1622942,599.5662481,1280.566193,1040.525333
ENSG00000227124,204.2208741,222.4888902,299.1031027,224.8695045,237.0945005,221.2684963,313.425292,285.6124433
ENSG00000227191,13.17554027,17.22494634,57.07655539,44.71089563,0,0,0,0
ENSG00000227234,0,0,0,0,1.26114096,0,2.985002781,2.240097594
ENSG00000227268,34.5857932,39.71307073,70.24806817,63.55960654,12.6114096,7.13769343,38.80503615,35.84156151
ENSG00000227345,850.9203089,876.0799098,750.7762285,766.2220154,600.3030971,546.0335474,626.8505839,591.3857649
ENSG00000227471,0.548980844,0,1.097626065,0,0,0,0,1.120048797
ENSG00000227488,0.548980844,0,0,0.876684228,0,0,0,0
ENSG00000227500,1556.909675,1548.809759,1787.484047,2117.192411,404.8262482,453.2435328,444.7654143,394.2571766
ENSG00000227507,1.646942533,1.913882927,0.548813033,0.876684228,2.522281921,0,20.89501946,12.32053677
ENSG00000227868,4.9408276,7.655531707,10.42744762,3.945079026,7.566845762,21.41308029,8.955008342,5.600243986
ENSG00000227877,0,1.435412195,0.548813033,0,0,0,0,1.120048797
ENSG00000228049,7.685731822,6.698590244,7.134569423,7.451815939,1.26114096,0,5.970005561,2.240097594
ENSG00000228253,13677.30876,13945.50795,34175.68516,28463.74518,3086.01193,2508.89924,6068.510653,6641.889367
ENSG00000228278,4.391846756,3.827765854,10.42744762,13.58860554,0,0,0,0
ENSG00000228300,0.548980844,0,0.548813033,0,0,0,0,0
ENSG00000228474,965.1083245,914.836039,978.533637,1359.737238,1201.867335,1370.437138,1382.056287,1192.851969
ENSG00000228486,104.3063604,101.9142659,108.6649804,105.2021074,114.7638274,71.3769343,50.74504727,42.56185429
ENSG00000228570,1.646942533,2.87082439,5.488130326,4.383421141,10.08912768,17.84423357,5.970005561,16.80073196
ENSG00000228594,1224.227283,1168.425527,792.486019,1093.225232,321.5909449,371.1600583,295.5152753,273.2919065
ENSG00000228672,169.6350809,154.0675756,148.7283318,197.6922934,45.40107457,67.80808758,35.82003337,48.16209828
ENSG00000228696,16.46942533,39.71307073,29.08709073,25.86218473,5.044563841,10.70654014,17.91001668,1.120048797
ENSG00000228716,1360.374533,1364.120056,1919.747988,1484.66474,558.6854454,574.5843211,534.3154977,504.0219587
ENSG00000228727,48.85929516,35.40683415,54.88130326,53.47773791,20.17825536,7.13769343,23.88002224,16.80073196
ENSG00000229117,1771.561185,1657.422615,1890.112084,2957.494243,273.6675884,242.6815766,426.8553976,229.6100034
ENSG00000229292,0,0,0,0.438342114,40.35651073,35.68846715,59.70005561,81.76356219
ENSG00000229314,3.293885067,4.784707317,15.91557794,10.52021074,0,0,0,0
ENSG00000229453,1.097961689,2.87082439,7.134569423,5.698447483,0,0,0,0
ENSG00000229474,1.646942533,5.741648781,19.75726917,15.34197399,10.08912768,3.568846715,23.88002224,19.04082955
ENSG00000229544,14.27350196,14.35412195,2.744065163,4.821763255,7.566845762,10.70654014,5.970005561,13.44058557
ENSG00000229637,121.8737475,117.2253293,80.67551579,84.60002801,321.5909449,367.5912116,358.2003337,378.5764934
ENSG00000229674,3.293885067,0.956941463,0,0.876684228,0,0,0,0
ENSG00000229676,48.85929516,44.01930732,49.94198596,36.82073758,1.26114096,0,0,0
ENSG00000229809,103.2083988,109.0913268,85.06602005,140.7078186,60.53476609,89.22116787,89.55008342,73.92322061
ENSG00000229833,62.03483542,60.76578293,74.08975939,73.20313305,74.40731666,78.51462772,128.3551196,98.56429415
ENSG00000229894,3.842865911,0.956941463,2.19525213,0.438342114,1.26114096,0,0,1.120048797
ENSG00000230054,0,0.956941463,0,0.438342114,0,0,5.970005561,0
ENSG00000230062,0,2.392353659,3.841691228,3.945079026,2.522281921,0,0,0
ENSG00000230124,827.8631134,797.6107098,739.2511548,760.5235679,312.7629581,296.2142773,355.2153309,328.1742976
